datetime,cloudCover,temperatureMin,dewPoint,apparentTemperatureMax,temperatureMax,sunlightHours,windBearing,moonPhase,visibility,pressure,precipProbability,apparentTemperatureMin,precipIntensityMax,humidity,windSpeed,precipIntensity
2013-01-01T00:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T01:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T02:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T03:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T04:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T05:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T06:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T07:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T08:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T09:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T10:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T11:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T12:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T13:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T14:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T15:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T16:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T17:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T18:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T19:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T20:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T21:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T22:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-01T23:00:00,0.33,22.9,18.16,30.67,39.9,9.3152777778,303,0.63,9.98,1012.48,0,11.41,0,0.54,13.73,0
2013-01-02T00:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T01:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T02:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T03:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T04:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T05:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T06:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T07:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T08:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T09:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T10:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T11:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T12:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T13:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T14:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T15:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T16:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T17:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T18:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T19:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T20:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T21:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T22:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-02T23:00:00,0.26,22.8,12.02,21.68,32.05,9.3280555556,308,0.67,10,1016.52,0,11.41,0,0.51,13.03,0
2013-01-03T00:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T01:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T02:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T03:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T04:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T05:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T06:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T07:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T08:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T09:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T10:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T11:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T12:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T13:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T14:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T15:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T16:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T17:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T18:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T19:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T20:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T21:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T22:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-03T23:00:00,0.28,23.03,13.23,23.78,33.57,9.3419444444,295,0.7,10,1019.51,0,13.72,0,0.55,9.33,0
2013-01-04T00:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T01:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T02:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T03:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T04:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T05:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T06:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T07:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T08:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T09:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T10:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T11:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T12:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T13:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T14:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T15:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T16:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T17:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T18:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T19:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T20:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T21:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T22:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-04T23:00:00,0.25,30.55,22.32,27.18,37.5,9.3569444444,262,0.74,10,1015.74,0,22.43,0,0.61,13.91,0
2013-01-05T00:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T01:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T02:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T03:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T04:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T05:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T06:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T07:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T08:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T09:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T10:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T11:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T12:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T13:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T14:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T15:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T16:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T17:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T18:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T19:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T20:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T21:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T22:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-05T23:00:00,0.13,33.06,22.57,36.13,42.21,9.3727777778,284,0.77,10,1020.91,0,23.13,0,0.56,11.28,0
2013-01-06T00:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T01:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T02:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T03:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T04:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T05:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T06:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T07:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T08:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T09:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T10:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T11:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T12:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T13:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T14:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T15:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T16:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T17:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T18:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T19:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T20:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T21:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T22:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-06T23:00:00,0.53,32.63,30.9,39.4,44.53,9.3897222222,248,0.81,9.19,1018.34,0,26.21,0,0.74,7.92,0
2013-01-07T00:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T01:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T02:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T03:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T04:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T05:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T06:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T07:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T08:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T09:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T10:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T11:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T12:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T13:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T14:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T15:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T16:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T17:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T18:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T19:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T20:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T21:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T22:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-07T23:00:00,0.11,34.74,29.48,37.05,43.27,9.4077777778,312,0.85,9.41,1023.91,0,29.73,0,0.69,7.4,0
2013-01-08T00:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T01:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T02:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T03:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T04:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T05:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T06:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T07:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T08:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T09:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T10:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T11:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T12:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T13:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T14:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T15:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T16:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T17:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T18:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T19:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T20:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T21:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T22:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
2013-01-08T23:00:00,0.19,35.6,32.12,41.48,46.82,9.4266666667,231,0.89,9.86,1028.31,0,29.43,0,0.71,9.52,0
